source_id,ra,dec,parallax,parallax_err,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3425506314307231616,92.268639,24.107248,0.683,0.353,19.022,19.477,18.105
3425514972962129536,92.482239,24.268274,0.282,0.272,18.625,19.259,17.686
3425512945737007488,92.367531,24.188011,0.217,0.127,17.393,17.822,16.682
3425514285766870528,92.417206,24.211439,0.606,0.273,18.551,19.283,17.576
3425511781800937984,92.387962,24.133543,0.237,0.043,15.261,16.104,14.346
3425512533420003200,92.371307,24.145802,-1.146,0.849,20.135,19.865,19.019
3425511811865496832,92.386360,24.144426,0.833,0.131,17.208,17.857,16.392
3425512842664428800,92.358658,24.175152,0.365,1.390,20.526,20.918,18.967
3425515144760820736,92.468475,24.266716,0.166,0.265,18.441,19.145,17.596
3425515179121798272,92.473244,24.280724,0.338,0.153,17.122,17.723,16.289
3425512812593088768,92.357910,24.160690,0.757,0.190,18.109,18.590,17.263
3425506314307228288,92.262848,24.106012,0.484,0.171,17.931,18.393,17.190
3425512567779741056,92.385223,24.145422,0.224,0.178,17.439,17.969,16.704
3425514526285040384,92.384178,24.210970,1.587,0.073,16.415,17.232,15.451
3425515217774722688,92.459808,24.276260,0.780,0.255,18.570,19.318,17.430
3425506451746245376,92.284363,24.123817,0.271,0.324,18.893,19.183,18.117
3425514972962130688,92.487625,24.269699,0.000,0.437,19.405,19.704,18.535
3425514388846488576,92.429367,24.218773,0.055,0.138,17.198,17.956,16.293
3425512945736992000,92.366989,24.183582,0.992,0.723,19.875,19.990,18.914
3425515213480299392,92.448425,24.269238,1.167,0.242,18.152,19.286,17.100
3425512945736992128,92.363472,24.183006,0.518,0.069,16.130,16.597,15.488
3425511983665682304,92.333336,24.106495,1.298,0.124,17.284,18.008,16.357
3425512739578509056,92.381187,24.169170,1.207,0.309,18.741,19.768,17.589
3425512606434656768,92.367378,24.157728,0.288,0.030,13.818,14.115,13.349
3425515110401084800,92.438232,24.269827,0.614,0.244,18.468,19.180,17.488
3425512670859018624,92.394119,24.164621,0.206,0.029,13.515,14.261,12.680
3425515179120561664,92.467812,24.270552,-0.042,0.324,18.758,19.393,17.704
3425512297197026432,92.325394,24.135876,-0.916,0.406,17.950,17.944,16.667
3425512636500797568,92.365166,24.162954,3.010,1.177,20.030,20.603,18.676
3425512365914237952,92.308571,24.143288,1.195,0.557,19.474,20.201,18.206
3425512881312567552,92.334290,24.176970,0.511,0.121,17.053,17.516,16.357
3425512361621314176,92.305336,24.145679,1.114,0.348,19.056,19.526,18.093
3425513014457898880,92.357895,24.197271,0.637,0.319,18.638,18.957,17.789
3425515213480301056,92.455383,24.271292,0.218,0.266,18.598,19.158,17.731
3425511914944715264,92.403206,24.147064,-0.217,0.292,18.774,19.450,17.867
3425512194117810560,92.342003,24.124456,0.286,0.098,16.966,17.522,16.238
3425506314308703872,92.261581,24.110825,0.720,0.215,18.134,19.068,17.002
3425511399548573440,92.373444,24.125469,0.838,0.053,15.789,16.307,15.113
3425512086743340928,92.325127,24.125511,-0.382,0.398,19.267,19.996,18.334
3425512430342301824,92.341454,24.160168,0.597,1.418,20.567,20.834,19.205
3425512945737012096,92.371170,24.189877,-0.634,1.418,20.458,20.345,18.918
3425512911377257088,92.356720,24.184202,0.062,0.318,18.667,19.184,17.906
3425512155464462976,92.365799,24.130039,0.158,0.413,19.165,19.370,17.933
3425514526285043840,92.376595,24.212168,-1.100,0.556,19.647,19.991,18.616
3425514972962133504,92.481087,24.273129,2.074,0.692,19.835,20.422,18.800
3425515110401080448,92.443222,24.262573,1.115,0.029,13.794,14.237,13.191
3425512808299425280,92.341805,24.164852,-1.256,1.580,20.676,19.802,19.315
3425512503355448192,92.330353,24.169184,0.253,0.032,14.145,14.825,13.344
3425512155462825728,92.362312,24.128218,0.633,0.517,19.540,19.971,18.553
3425514766804941696,92.474037,24.232018,0.072,0.143,17.462,17.866,16.685
3425506348666924032,92.282829,24.095541,1.816,0.824,19.903,20.188,18.759
3425506451746247040,92.292183,24.124504,0.117,0.544,19.611,20.121,18.789
3425512602141061504,92.365723,24.157570,0.246,0.405,19.044,19.259,18.104
3425506451746247168,92.286629,24.124290,-0.138,0.639,19.584,19.962,18.468
3425514491925312512,92.411171,24.215124,-0.267,0.434,19.187,19.721,18.228
3425514285766876032,92.415192,24.212730,-0.628,0.265,18.551,19.308,17.589
3425514182687593984,92.414436,24.190945,0.043,0.664,19.925,20.801,18.717
3425514702377543424,92.417847,24.244043,0.914,0.976,20.207,20.406,18.936
3425512258542034432,92.299118,24.125175,0.171,0.161,17.562,18.093,16.829
3425514217047321344,92.431129,24.187405,-1.131,0.716,19.872,20.289,18.903
3425515183414979328,92.474236,24.281164,1.788,0.047,15.137,15.726,14.411
3425506417387959808,92.283035,24.114353,0.597,0.384,19.102,19.561,18.237
3425514629364662144,92.432739,24.229694,0.334,0.304,18.764,19.318,17.940
3425506142508508544,92.297646,24.099503,0.404,0.299,18.742,19.513,17.957
3425515110401089280,92.438026,24.272228,0.337,0.310,18.850,19.485,17.915
3425512945736997248,92.373680,24.185019,0.947,0.628,19.519,20.030,18.482
3425512773938306560,92.400307,24.185427,0.722,0.280,18.649,19.058,17.844
3425506245587707264,92.266647,24.091583,-0.785,0.671,19.745,20.047,18.771
3425512262837298816,92.306137,24.114471,0.099,0.419,19.009,19.584,18.078
3425514663724061824,92.412163,24.233383,1.103,0.045,15.106,15.596,14.452
3425506314307184128,92.262329,24.094698,0.604,0.470,19.326,19.505,18.380
3425514668017807104,92.403481,24.230755,0.092,0.682,19.780,18.649,18.071
3425512980096770560,92.375389,24.196108,0.377,0.220,18.346,18.896,17.487
3425513564212757632,92.450272,24.201330,0.591,0.127,17.381,18.008,16.588
3425514663724061952,92.405251,24.234289,-0.635,0.295,17.722,18.146,16.754
3425515247840060672,92.469749,24.287758,0.311,0.194,18.072,18.608,17.212
3425506387322040064,92.294250,24.113588,-0.208,0.350,18.896,19.347,17.820
3425512159758068224,92.354729,24.132175,0.253,0.087,16.701,17.308,15.926
3425515247840060800,92.468491,24.288668,1.320,0.379,19.218,19.640,18.355
3425512705218763136,92.407410,24.167242,0.166,0.253,18.519,18.965,17.658
3425512121104660736,92.342796,24.122011,0.720,0.503,19.448,19.596,18.496
3425512636499287680,92.379234,24.167315,0.158,0.143,17.589,18.441,16.628
3425512292901792256,92.313942,24.131821,0.670,0.242,18.461,19.149,17.606
3425506456041517056,92.287964,24.118198,0.319,0.033,14.380,15.148,13.525
3425506176869844608,92.309746,24.108389,0.410,0.376,19.063,19.588,18.157
3425512327261530240,92.294685,24.131035,0.392,0.102,17.074,17.604,16.347
3425511777505716224,92.382675,24.132673,1.506,0.660,19.468,19.537,18.097
3425514839817611136,92.452477,24.244980,0.409,0.127,17.438,18.034,16.676
3425515045976041472,92.447220,24.248926,0.847,0.154,17.322,18.124,16.400
3425513461133057408,92.432335,24.181217,-0.102,0.314,18.863,19.385,18.057
3425514663724064384,92.410606,24.236280,0.557,0.525,19.444,20.049,18.437
3425514736738396288,92.470421,24.224831,0.405,0.159,17.324,17.909,16.557
3425506456041514752,92.285736,24.130970,0.152,0.040,14.958,15.813,14.039
3425512400276240384,92.324409,24.142431,0.169,0.198,17.379,17.991,16.574
3425514354486742784,92.449791,24.204807,0.351,0.338,18.804,19.189,17.959
3425514461859379968,92.400269,24.204576,0.633,1.169,20.359,20.581,18.952
3425506421681781248,92.275932,24.119995,2.366,0.037,14.843,15.496,14.079
3425512675154124672,92.398972,24.165266,-0.090,0.086,15.397,15.641,14.900
3425515110402187008,92.437958,24.267159,1.101,0.874,19.905,19.943,18.585
3425515247840063744,92.464127,24.290316,1.016,0.263,18.408,19.302,17.304
3425514736738397696,92.463295,24.225662,0.669,0.040,14.633,15.072,14.022
3425513014456513024,92.357063,24.196360,0.196,0.217,18.200,18.666,17.461
3425514736738398208,92.455971,24.230360,1.116,0.093,16.564,17.257,15.744
3425513014456513152,92.356384,24.191477,0.394,0.287,18.658,19.117,17.809
3425515080336468352,92.423897,24.249636,0.420,0.088,16.390,16.935,15.637
3425514766804932608,92.471855,24.233425,0.254,0.108,17.117,17.673,16.351
3425512709513861888,92.406921,24.165176,0.774,0.126,16.869,17.423,16.133
3425512189822580480,92.348518,24.133913,0.503,0.391,19.201,19.639,18.341
3425512567779764096,92.374069,24.152361,-0.198,0.204,17.701,18.052,16.871
3425514938602384640,92.470467,24.259394,0.769,0.383,19.238,19.825,18.194
3425506142508485120,92.296890,24.093426,1.672,0.385,19.173,20.421,18.018
3425506417386470016,92.267418,24.113832,1.082,0.367,18.787,19.426,17.820
3425512842657738624,92.366638,24.172241,-0.024,0.523,19.407,19.958,18.511
3425515011616306176,92.436218,24.243774,0.254,0.115,17.285,18.020,16.385
3425513053111906048,92.373055,24.201490,0.455,0.214,18.331,19.004,17.434
3425512086743324288,92.336876,24.121212,0.503,0.301,18.681,19.084,17.843
3425512464700574464,92.318230,24.159765,1.303,0.152,17.666,18.469,16.702
3425512567779765120,92.388771,24.152969,0.234,0.217,17.972,18.529,17.196
3425512189822580736,92.337646,24.133526,0.440,0.164,17.904,18.346,17.210
3425512464700549120,92.312157,24.151999,0.214,0.254,18.541,19.211,17.647
3425515110402205824,92.442726,24.261564,-0.154,0.312,18.640,18.722,17.529
3425512189824115968,92.334427,24.136595,-1.099,1.083,20.448,19.718,19.361
3425506421682403328,92.281815,24.114149,1.577,0.076,16.449,17.265,15.562
3425512675154784896,92.387047,24.166315,1.259,0.925,20.191,20.950,18.912
3425512292901779328,92.319290,24.127504,1.011,0.289,18.739,19.457,17.651
3425512915672953728,92.359894,24.185268,1.154,0.029,13.702,14.048,13.191
3425514358781278592,92.453911,24.220695,0.773,0.044,14.574,15.062,13.916
3425511949306209664,92.422676,24.162333,-0.315,0.623,19.846,20.549,18.664
3425513426773292416,92.433617,24.173914,0.819,0.473,19.476,20.044,18.434
3425512365916504576,92.310196,24.147503,0.317,0.088,16.848,17.397,16.107
3425514491925315968,92.409996,24.216526,0.034,0.833,19.910,20.158,18.748
3425512808298501632,92.353455,24.168776,0.648,0.220,18.321,18.955,17.358
3425514358781279232,92.456093,24.215120,4.192,0.059,7.506,7.590,7.414
3425506383026729984,92.290115,24.113182,0.571,0.115,17.139,17.741,16.327
3425512189822604160,92.339226,24.140444,0.129,0.235,18.465,18.981,17.668
3425506348666914176,92.284157,24.093069,-0.702,0.970,20.278,20.119,19.062
3425506348666950528,92.277122,24.101831,-0.026,0.394,18.763,19.193,17.930
3425512365917140352,92.313431,24.145454,-0.512,0.174,17.754,18.397,16.935
3425512503356093696,92.330482,24.158331,0.271,0.081,16.506,17.192,15.670
3425512086743321088,92.329208,24.119907,0.283,0.188,18.031,18.545,17.286
3425515179120575616,92.470726,24.282867,1.537,0.432,19.356,20.070,18.311
3425512297197028736,92.323769,24.132565,0.634,0.077,15.729,16.226,15.062
3425506421682456576,92.274010,24.107813,0.224,0.047,14.431,15.252,13.539
3425515149055246848,92.465736,24.268097,0.052,0.183,18.015,18.606,17.205
3425515247840052736,92.465042,24.282471,0.463,0.223,18.322,18.805,17.451
3425514874176230144,92.474655,24.245392,-1.055,1.455,20.582,20.626,19.306
3425512155462830720,92.364899,24.129585,0.400,0.058,15.922,16.416,15.262
3425512464700556288,92.309685,24.153654,0.281,0.056,15.916,16.337,15.327
3425512808297937536,92.351723,24.154287,-1.780,1.006,20.293,20.676,19.048
3425512636499287552,92.377289,24.166941,0.167,0.147,17.335,17.730,16.658
3425512430340815616,92.343468,24.153547,0.361,0.116,17.295,17.902,16.552
3425513048816273152,92.372635,24.205305,0.526,0.214,18.333,18.981,17.447
3425506279948954752,92.254829,24.092724,0.760,1.104,20.496,20.771,19.304
3425506279947443584,92.254517,24.093712,0.460,0.289,18.516,19.144,17.685
3425515045974922880,92.453445,24.248623,1.418,1.062,20.293,20.975,18.898
3425512018023810944,92.332573,24.110722,-0.172,0.268,18.661,19.195,17.874
3425512086743353728,92.331146,24.129150,0.497,0.152,17.464,18.151,16.657
3425514736737278208,92.460464,24.234499,2.389,2.121,20.365,20.100,19.125
3425514217047345536,92.433510,24.194715,1.072,0.414,19.113,19.319,18.211
3425514388846104448,92.422768,24.217236,0.186,0.152,17.699,18.196,16.989
3425514491925319808,92.407875,24.216074,0.150,0.137,17.554,18.185,16.742
3425506181161346176,92.309486,24.107599,1.159,0.080,16.579,17.282,15.764
3425512808297968000,92.353905,24.163561,0.408,0.537,19.402,19.769,18.472
3425512602139507968,92.361511,24.154282,2.126,0.899,20.126,20.383,19.180
3425514491925319680,92.406883,24.217402,0.492,0.162,17.846,18.392,17.072
3425514393141023488,92.435165,24.211279,0.589,0.365,18.237,18.631,17.421
3425514835523166208,92.458282,24.252951,0.185,0.143,17.612,18.179,16.828
3425511777505710848,92.381340,24.130468,0.300,0.152,17.609,18.155,16.831
3425512297197032320,92.319405,24.124342,0.190,0.110,17.079,17.824,16.192
3425506279947440896,92.247375,24.093172,0.904,0.599,19.616,19.952,18.828
3425515247840055168,92.452873,24.284546,2.117,0.192,18.153,19.315,17.017
3425512189822571392,92.344864,24.130281,0.469,0.182,18.060,18.518,17.277
3425512846952824448,92.358406,24.170675,0.394,0.088,16.435,16.900,15.721
3425514629364335488,92.422676,24.239193,0.375,0.360,19.022,19.501,18.132
3425512915672300416,92.353218,24.178528,0.405,0.090,16.715,17.215,16.048
3425512846952823424,92.365646,24.167900,0.511,0.064,15.917,16.435,15.242
3425506383026723456,92.302979,24.111862,0.096,0.129,17.379,17.716,16.734
3425515110401089152,92.436935,24.273518,0.643,0.055,15.887,16.416,15.070
3425514839817606272,92.463043,24.252766,1.083,0.056,15.423,15.974,14.720
3425512464700541824,92.313538,24.149616,0.249,0.411,19.178,19.828,18.364
3425515041681601280,92.453674,24.262152,-0.419,0.403,18.967,19.420,18.087
3425514839817606656,92.461693,24.253723,0.216,0.092,16.522,16.859,15.982
3425515247841228928,92.461624,24.279495,0.572,0.866,20.200,20.254,19.018
3425512430340802944,92.337708,24.149481,0.319,0.150,17.674,18.164,16.967
3425511914944795136,92.409851,24.149136,-0.100,0.257,18.555,19.044,17.712
3425512224182372608,92.351570,24.147060,1.251,0.043,12.286,12.605,11.818
3425511949304533632,92.413406,24.166721,-1.209,1.326,20.502,20.389,19.448
3425512636499301248,92.376022,24.169983,0.692,0.234,18.349,18.894,17.522
3425506176868245888,92.307549,24.099262,0.129,0.331,18.856,19.469,17.926
3425514461858221312,92.395241,24.199339,-0.703,1.038,20.100,19.764,19.024
3425514766803616128,92.469337,24.229548,0.325,0.059,15.965,16.465,15.280
3425514771098131712,92.472816,24.233692,0.316,0.086,16.684,17.197,15.979
3425514423203274368,92.442665,24.225798,1.085,0.127,10.688,10.800,10.483
3425514595004556032,92.409882,24.225103,0.581,0.584,19.427,19.958,18.149
3425512464700580352,92.318520,24.161547,0.253,0.294,18.692,19.280,17.848
3425512052384234624,92.321182,24.113676,1.137,0.357,18.944,19.816,17.675
3425513426773285120,92.420624,24.170481,0.533,0.390,19.001,19.336,18.130
3425514771098132224,92.474304,24.230770,0.203,0.047,15.100,16.021,14.138
3425515213481476480,92.458702,24.274488,1.030,0.287,17.425,18.161,16.442
3425514663721442432,92.408272,24.231499,1.100,0.049,10.734,11.398,9.974
3425512911378660096,92.349548,24.182426,2.231,1.251,20.444,20.516,19.057
3425513598572512384,92.456238,24.208296,0.200,0.149,17.691,18.147,16.903
3425506352960045952,92.285469,24.109667,-0.009,0.358,19.050,19.751,17.944
3425514732443878656,92.460999,24.226355,0.310,0.246,18.369,18.849,17.459
3425512155462853760,92.365364,24.136225,1.125,0.069,16.356,16.995,15.578
3425512773939835392,92.393440,24.177479,0.965,0.701,19.516,19.991,18.299
3425512533419993472,92.366089,24.142313,1.118,0.079,16.572,17.236,15.727
3425512155462853888,92.365875,24.137672,-0.027,0.375,18.877,19.300,18.038
3425506348666944256,92.282486,24.100431,1.135,0.175,17.620,18.384,16.655
3425506279948946048,92.250183,24.089527,1.361,1.370,20.408,19.437,19.237
3425511949305124608,92.415764,24.161741,-0.361,0.314,18.857,19.350,17.958
3425506314307206016,92.256233,24.100006,-0.412,0.273,18.634,19.114,17.804
3425514766803618048,92.464508,24.232609,0.308,0.550,19.727,20.266,18.581
3425515041681597440,92.444572,24.254713,0.282,0.347,18.954,19.723,18.015
3425514221342336000,92.432388,24.198618,0.644,0.142,17.368,18.018,16.541
3425512675154126592,92.390266,24.167410,0.223,0.091,16.871,17.370,16.159
3425514732443935616,92.459427,24.223949,1.724,0.556,19.480,20.066,18.050
3425506383026744704,92.295624,24.117720,0.149,0.156,17.810,18.326,17.075
3425506284242838784,92.253548,24.096828,1.452,0.054,15.767,16.375,15.013
3425506314307222016,92.266106,24.104246,0.268,0.146,17.518,18.061,16.760
3425512739578513024,92.388657,24.169603,-1.613,0.550,17.144,17.518,16.398
3425512705218797568,92.409515,24.176426,-0.057,0.350,18.540,18.991,17.750
3425514595004558848,92.420799,24.226301,0.602,0.340,18.686,19.263,17.819
3425506284241662336,92.255646,24.097670,0.545,1.194,20.445,20.236,18.420
3425512743873602176,92.382935,24.177357,1.050,0.036,14.738,15.263,14.059
3425514320128234368,92.446182,24.202982,0.396,0.172,17.885,18.296,17.141
3425512224182332416,92.346703,24.137711,0.868,0.619,19.788,20.231,18.707
3425513564212829952,92.449188,24.202679,1.635,0.745,19.862,19.665,18.459
3425514766803619584,92.475807,24.234558,0.894,0.515,19.572,19.752,18.626
3425513980821847936,92.464775,24.214453,0.176,0.504,19.247,19.459,18.163
3425513426773304576,92.419785,24.175890,0.332,0.043,15.094,15.340,14.661
3425513426773304448,92.425285,24.177074,1.714,0.303,18.787,19.821,17.559
3425512567779761536,92.391846,24.152143,0.199,0.301,18.715,19.426,17.828
3425514732443881728,92.460846,24.234972,0.441,0.169,17.882,18.424,17.114
3425514496220244992,92.409081,24.211424,0.536,0.035,14.497,14.882,13.947
3425512877017486720,92.335022,24.174406,0.116,0.089,16.841,17.300,16.147
3425514801163358592,92.443512,24.235929,0.371,0.119,17.335,18.036,16.459
3425513465428094080,92.435349,24.186752,0.275,0.046,15.328,15.539,14.836
3425514801163358720,92.441872,24.234791,0.973,0.254,18.260,18.819,17.397
3425514457565565696,92.395584,24.211407,0.428,0.082,16.356,16.787,15.743
3425512670858993664,92.396141,24.157949,0.774,0.402,19.120,19.751,18.170
3425514801163358976,92.458145,24.236403,-0.313,0.229,18.118,18.744,17.241
